state,county,cat_1_count,cat_2_count,cat_3_count,cat_4_count,cat_5_count,hurricane_count,tropical_storm_count,extratropical_system_count,tropical_depression_count,low_count,subtropical_depression_count,dissipating_storm_count,current_cases,current_deaths,previous_cases,previous_deaths,2019_population,change_in_case_ratio,change_in_deaths_ratio,storm_composite,km_cluster,dbs_clusters,latitude,longitude,coordinates
Texas,Hudspeth,0,0,0,0,0,0,1,0,3,0,0,0,24.0,2.0,22.0,2.0,4886.0,40.89999999999998,0.0,4,3,0,31.5707433,-105.5943388,"(31.5707433, -105.5943388)"
Texas,Grimes,0,0,0,0,0,0,3,0,5,0,0,0,891.0,23.0,854.0,20.0,28880.0,128.0999999999999,10.38781163434903,8,1,0,30.4829853,-95.9832577,"(30.4829853, -95.9832577)"
Texas,Madison,0,0,0,0,0,0,2,0,1,0,0,0,667.0,2.0,645.0,2.0,14284.0,154.1000000000004,0.0,3,3,0,30.9888479,-95.94097099999999,"(30.9888479, -95.94097099999999)"
Texas,Navarro,0,0,0,0,0,0,0,0,3,0,0,0,1055.0,15.0,942.0,12.0,50113.0,225.39999999999984,5.9864705764971164,3,0,0,32.0991878,-96.49297969999999,"(32.0991878, -96.49297969999999)"
Texas,Kaufman,0,0,0,0,0,0,0,0,3,0,0,0,2289.0,25.0,1900.0,22.0,136154.0,285.7000000000001,2.2033873408052647,3,0,0,32.5889211,-96.3089299,"(32.5889211, -96.3089299)"
Texas,Hunt,0,0,0,0,0,0,0,0,3,0,0,0,1202.0,21.0,1105.0,20.0,98594.0,98.29999999999997,1.0142605026675051,3,3,0,33.1967938,-96.15269850000001,"(33.1967938, -96.15269850000001)"
Texas,El Paso,0,0,0,0,0,0,1,0,1,0,0,0,16936.0,307.0,15142.0,278.0,839238.0,213.70000000000005,3.4555155986740353,2,0,0,31.8039824,-106.2051484,"(31.8039824, -106.2051484)"
Texas,Fayette,0,0,0,0,0,1,1,0,1,0,0,0,313.0,14.0,301.0,13.0,25346.0,47.30000000000018,3.945395723191036,2,3,0,29.8896442,-96.83509989999999,"(29.8896442, -96.83509989999999)"
Texas,Coryell,0,0,0,0,0,0,0,0,2,0,0,0,686.0,5.0,620.0,5.0,75951.0,86.90000000000009,0.0,2,3,0,31.4774358,-97.87216,"(31.4774358, -97.87216)"
Texas,Comanche,0,0,0,0,0,0,0,0,1,0,0,0,150.0,3.0,118.0,3.0,13635.0,234.69999999999996,0.0,1,0,0,31.9755461,-98.5721016,"(31.9755461, -98.5721016)"
Texas,Eastland,0,0,0,0,0,0,0,0,1,0,0,0,79.0,1.0,58.0,1.0,18360.0,114.40000000000003,0.0,1,3,0,32.3240465,-98.7481167,"(32.3240465, -98.7481167)"
Texas,Shackelford,0,0,0,0,0,0,0,0,2,0,0,0,19.0,0.0,17.0,0.0,3265.0,61.19999999999993,0.0,2,3,0,32.8242297,-99.2785583,"(32.8242297, -99.2785583)"
Texas,Knox,0,0,0,0,0,0,0,0,1,0,0,0,60.0,1.0,48.0,0.0,3664.0,327.5999999999999,27.292576419213972,1,0,0,33.6734243,-99.8124935,"(33.6734243, -99.8124935)"
Texas,Foard,0,0,0,0,0,0,0,0,1,0,0,0,2.0,0.0,2.0,0.0,1155.0,0.0,0.0,1,3,0,33.9865825,-99.7678687,"(33.9865825, -99.7678687)"
Texas,Leon,0,0,0,0,0,0,0,0,7,0,0,0,145.0,3.0,138.0,1.0,17404.0,40.200000000000045,11.491611123879567,7,3,0,31.2152685,-95.9832577,"(31.2152685, -95.9832577)"
Texas,Gregg,0,0,0,0,0,0,0,1,1,0,0,0,1659.0,29.0,1432.0,23.0,123945.0,183.09999999999994,4.840856831659203,1,3,0,32.4892547,-94.8520636,"(32.4892547, -94.8520636)"
Texas,Maverick,0,0,0,0,0,0,1,0,2,0,0,0,2321.0,44.0,1852.0,29.0,58722.0,798.6999999999997,25.54408909778277,3,0,0,28.7410473,-100.3497895,"(28.7410473, -100.3497895)"
Texas,Cass,0,0,0,0,0,0,0,0,3,0,0,0,185.0,8.0,158.0,7.0,30026.0,89.89999999999998,3.3304469459801505,3,3,0,33.09443420000001,-94.315422,"(33.09443420000001, -94.315422)"
Texas,Rains,0,0,0,0,0,0,0,0,1,0,0,0,51.0,1.0,45.0,1.0,12514.0,47.899999999999984,0.0,1,3,0,32.9009129,-95.77212039999999,"(32.9009129, -95.77212039999999)"
Texas,Lamar,0,0,0,0,0,0,0,0,3,0,0,0,655.0,18.0,640.0,16.0,49859.0,30.10000000000014,4.01131189955675,3,3,0,33.75694,-95.6457951,"(33.75694, -95.6457951)"
Texas,Bandera,0,0,0,0,0,1,0,0,1,0,0,0,92.0,3.0,83.0,3.0,23112.0,39.0,0.0,1,3,0,29.7404135,-99.2785583,"(29.7404135, -99.2785583)"
Texas,Sutton,0,0,0,0,0,0,1,0,0,1,0,0,66.0,1.0,60.0,1.0,3776.0,158.9000000000001,0.0,1,3,0,30.5598827,-100.5296115,"(30.5598827, -100.5296115)"
Texas,Crockett,0,0,0,0,0,0,1,0,0,1,0,0,158.0,3.0,156.0,3.0,3464.0,57.69999999999982,0.0,1,3,0,30.5977955,-101.1617356,"(30.5977955, -101.1617356)"
Texas,Upton,0,0,0,0,0,0,1,0,0,0,0,0,16.0,1.0,16.0,1.0,3657.0,0.0,0.0,1,3,0,31.33848429999999,-101.9804613,"(31.33848429999999, -101.9804613)"
Texas,Ector,0,0,0,0,0,0,1,0,0,0,0,0,3616.0,57.0,3440.0,52.0,166223.0,105.90000000000008,3.008007315473791,1,3,0,31.8246483,-102.5298028,"(31.8246483, -102.5298028)"
Texas,Winkler,0,0,0,0,0,0,1,0,0,0,0,0,85.0,1.0,71.0,1.0,8010.0,174.80000000000007,0.0,1,3,0,31.76846,-103.0817903,"(31.76846, -103.0817903)"
Texas,Hill,0,0,0,0,0,0,1,0,4,0,0,0,328.0,7.0,311.0,4.0,36649.0,46.399999999999984,8.185762230893067,5,3,0,32.0621768,-97.179026,"(32.0621768, -97.179026)"
Texas,Hood,0,0,0,0,0,0,0,0,2,0,0,0,567.0,10.0,480.0,9.0,61643.0,141.0999999999999,1.6222442126437713,2,3,0,32.4296296,-97.8286368,"(32.4296296, -97.8286368)"
Texas,Palo Pinto,0,0,0,0,0,0,0,0,1,0,0,0,297.0,9.0,224.0,6.0,29189.0,250.1,10.277844393435883,1,0,0,32.7511956,-98.31041839999999,"(32.7511956, -98.31041839999999)"
Texas,Jack,0,0,0,0,0,0,0,0,3,0,0,0,67.0,0.0,43.0,0.0,8935.0,268.6,0.0,3,0,0,33.2560382,-98.2212979,"(33.2560382, -98.2212979)"
Texas,Montague,0,0,0,0,0,0,0,0,1,0,0,0,77.0,2.0,60.0,1.0,19818.0,85.69999999999997,5.045917852457363,1,3,0,33.6460993,-97.69822719999999,"(33.6460993, -97.69822719999999)"
Texas,Hopkins,0,0,0,0,0,0,1,0,1,0,0,0,206.0,2.0,180.0,1.0,37084.0,70.10000000000002,2.696580735627225,2,3,0,33.2282942,-95.4777811,"(33.2282942, -95.4777811)"
Texas,San Jacinto,0,0,0,0,0,0,3,0,8,0,0,0,182.0,8.0,150.0,8.0,28859.0,110.90000000000008,0.0,11,1,0,30.5187687,-95.1432068,"(30.5187687, -95.1432068)"
Texas,Limestone,0,0,0,0,0,0,1,0,6,0,0,0,254.0,3.0,201.0,3.0,23437.0,226.19999999999996,0.0,7,0,0,31.5461078,-96.663812,"(31.5461078, -96.663812)"
Texas,Rockwall,0,0,0,0,0,0,0,0,1,0,0,0,1031.0,18.0,803.0,17.0,104915.0,217.30000000000007,0.9531525520659583,1,0,0,32.8721646,-96.365157,"(32.8721646, -96.365157)"
Texas,Travis,0,0,0,0,0,0,1,0,1,0,0,0,23249.0,307.0,21822.0,287.0,1273954.0,112.0,1.5699153972592417,2,3,0,30.2097015,-97.69822719999999,"(30.2097015, -97.69822719999999)"
Texas,Jeff Davis,0,0,0,0,0,0,0,0,1,0,0,0,8.0,0.0,8.0,0.0,2274.0,0.0,0.0,1,3,0,30.750805,-104.1930918,"(30.750805, -104.1930918)"
Texas,Culberson,0,0,0,0,0,0,0,0,1,0,0,0,17.0,2.0,16.0,2.0,2171.0,46.0,0.0,1,3,0,31.347767,-104.4723301,"(31.347767, -104.4723301)"
Texas,Hays,0,0,0,0,0,0,0,0,1,0,0,0,5066.0,41.0,4931.0,34.0,230191.0,58.70000000000028,3.040952947769461,1,3,0,30.0537607,-98.0028892,"(30.0537607, -98.0028892)"
Texas,Clay,0,0,0,0,0,0,0,0,2,0,0,0,43.0,1.0,35.0,1.0,10471.0,76.39999999999998,0.0,2,3,0,33.7900416,-98.2212979,"(33.7900416, -98.2212979)"
Texas,Upshur,0,0,0,0,0,0,0,0,1,0,0,0,250.0,2.0,194.0,2.0,41753.0,134.19999999999993,0.0,1,3,0,32.7099747,-94.976654,"(32.7099747, -94.976654)"
Texas,Reagan,0,0,0,0,0,0,0,0,1,2,0,0,63.0,3.0,60.0,3.0,3849.0,78.0,0.0,1,3,0,31.2903569,-101.5248055,"(31.2903569, -101.5248055)"
Texas,Nolan,0,0,0,0,0,0,0,0,1,0,0,0,136.0,3.0,131.0,3.0,14714.0,34.0,0.0,1,3,0,32.3818737,-100.3497895,"(32.3818737, -100.3497895)"
Texas,Haskell,0,0,0,0,0,0,0,0,1,0,0,0,43.0,0.0,39.0,0.0,5658.0,70.70000000000005,0.0,1,3,0,33.1403423,-99.8124935,"(33.1403423, -99.8124935)"
Texas,Young,0,0,0,0,0,0,0,0,10,0,0,0,185.0,5.0,145.0,4.0,18010.0,222.1,5.55247084952804,10,1,0,33.2200087,-98.7481167,"(33.2200087, -98.7481167)"
Texas,Kerr,0,0,0,0,0,0,0,0,1,0,0,0,400.0,6.0,372.0,6.0,52600.0,53.29999999999996,0.0,1,3,0,30.0945305,-99.456155,"(30.0945305, -99.456155)"
Texas,Midland,0,0,0,0,0,0,0,0,0,1,0,0,2676.0,49.0,2362.0,33.0,176832.0,177.59999999999994,9.048136083966703,0,3,0,31.8781368,-101.9804613,"(31.8781368, -101.9804613)"
Texas,Martin,0,0,0,0,0,0,0,0,0,2,0,0,63.0,5.0,46.0,3.0,5771.0,294.6,34.65603881476348,0,0,0,32.2364722,-101.9804613,"(32.2364722, -101.9804613)"
Texas,Garza,0,0,0,0,0,0,0,0,0,1,0,0,99.0,3.0,97.0,2.0,6229.0,32.09999999999991,16.053941242575053,0,3,0,33.1955897,-101.2523792,"(33.1955897, -101.2523792)"
Texas,Crosby,0,0,0,0,0,0,0,0,0,1,0,0,63.0,1.0,54.0,1.0,5737.0,156.79999999999995,0.0,0,3,0,33.5500004,-101.2523792,"(33.5500004, -101.2523792)"
Texas,Motley,0,0,0,0,0,0,0,0,0,1,0,0,6.0,0.0,4.0,0.0,1200.0,166.7,0.0,0,3,0,34.1280332,-100.7097867,"(34.1280332, -100.7097867)"
Texas,Hall,0,0,0,0,0,0,0,0,0,1,0,0,14.0,1.0,9.0,1.0,2964.0,168.7,0.0,0,3,0,34.4793521,-100.7097867,"(34.4793521, -100.7097867)"
Texas,Collingsworth,0,0,0,0,0,0,0,0,0,1,0,0,12.0,0.0,7.0,0.0,2920.0,171.3,0.0,0,3,0,35.0351623,-100.3497895,"(35.0351623, -100.3497895)"
Texas,Mason,0,0,0,0,0,0,0,0,1,0,0,0,54.0,0.0,42.0,0.0,4274.0,280.79999999999995,0.0,1,0,0,30.6556091,-99.2785583,"(30.6556091, -99.2785583)"
Texas,McCulloch,0,0,0,0,0,0,0,0,1,0,0,0,51.0,1.0,43.0,1.0,7984.0,100.19999999999992,0.0,1,3,0,31.2016122,-99.2785583,"(31.2016122, -99.2785583)"
Texas,Coleman,0,0,0,0,0,0,0,0,1,0,0,0,24.0,0.0,13.0,0.0,8175.0,134.60000000000002,0.0,1,3,0,31.7320219,-99.456155,"(31.7320219, -99.456155)"
Texas,Callahan,0,0,0,0,0,0,0,0,1,0,0,0,47.0,3.0,43.0,3.0,13943.0,28.70000000000005,0.0,1,3,0,32.2728116,-99.456155,"(32.2728116, -99.456155)"
Texas,Throckmorton,0,0,0,0,0,0,0,0,1,0,0,0,4.0,2.0,4.0,0.0,1501.0,0.0,133.24450366422386,1,3,0,33.1814565,-99.2785583,"(33.1814565, -99.2785583)"
Texas,Archer,0,0,0,0,0,0,0,0,1,0,0,0,27.0,0.0,20.0,0.0,8553.0,81.89999999999998,0.0,1,3,0,33.5761511,-98.7481167,"(33.5761511, -98.7481167)"
Florida,Calhoun,0,1,0,0,0,1,9,0,0,1,0,0,481.0,8.0,333.0,7.0,14105.0,1049.1999999999996,7.089684509039348,10,2,0,30.3475302,-85.1894045,"(30.3475302, -85.1894045)"
Florida,Pinellas,1,1,0,0,0,2,4,0,4,1,0,0,18103.0,513.0,17047.0,460.0,974996.0,108.29999999999997,5.435919737106614,10,1,0,27.876394,-82.7778579,"(27.876394, -82.7778579)"
Florida,Hillsborough,2,2,0,0,0,4,8,0,7,0,0,0,32996.0,395.0,30798.0,369.0,1471968.0,149.29999999999973,1.7663427465814474,19,1,0,27.9903597,-82.3017728,"(27.9903597, -82.3017728)"
Florida,Polk,10,1,0,0,0,13,26,0,25,0,1,0,14645.0,326.0,13231.0,286.0,724777.0,195.09999999999994,5.518938928801549,62,4,-1,27.8617347,-81.6911559,"(27.8617347, -81.6911559)"
Florida,Osceola,8,0,0,0,0,8,11,1,5,0,1,1,9858.0,106.0,9018.0,88.0,375751.0,223.5,4.790406412757385,24,1,0,28.1019838,-81.0754657,"(28.1019838, -81.0754657)"
Florida,Brevard,0,1,0,0,0,1,10,1,6,0,0,0,6190.0,157.0,5671.0,123.0,601942.0,86.19999999999995,5.648384728096727,17,1,0,28.263933,-80.7214417,"(28.263933, -80.7214417)"
Florida,Jefferson,3,0,0,0,0,3,7,0,4,0,2,0,462.0,5.0,417.0,5.0,14246.0,315.9000000000001,0.0,14,1,0,30.4311978,-83.8897057,"(30.4311978, -83.8897057)"
Florida,DeSoto,0,1,0,0,0,1,4,0,1,0,0,0,1377.0,18.0,1308.0,16.0,38001.0,181.59999999999994,5.263019394226467,6,0,0,27.2142078,-81.77870209999999,"(27.2142078, -81.77870209999999)"
Florida,Okeechobee,1,3,0,0,0,5,13,0,3,0,0,1,1077.0,12.0,967.0,6.0,42168.0,260.9000000000001,14.228799089356858,20,1,0,27.3462015,-80.89865019999999,"(27.3462015, -80.89865019999999)"
Florida,Levy,0,1,0,0,0,1,10,1,6,0,0,0,698.0,5.0,627.0,4.0,41503.0,171.0999999999999,2.4094643760691996,17,1,0,29.3178545,-82.82097399999999,"(29.3178545, -82.82097399999999)"
Florida,Alachua,1,0,0,0,0,2,8,0,4,0,0,0,4246.0,26.0,3808.0,25.0,269043.0,162.79999999999995,0.3716877971179328,13,1,0,29.6579549,-82.3017728,"(29.6579549, -82.3017728)"
Florida,Union,1,0,0,0,0,2,3,1,1,0,0,0,435.0,5.0,227.0,4.0,15237.0,1365.1,6.562971713591915,5,2,0,30.0745112,-82.34518899999999,"(30.0745112, -82.34518899999999)"
Florida,Baker,1,0,0,0,0,0,4,0,2,0,0,0,964.0,4.0,423.0,4.0,29210.0,1852.1,0.0,7,2,1,30.3931168,-82.3017728,"(30.3931168, -82.3017728)"
Florida,Santa Rosa,1,1,0,0,0,2,10,1,6,0,0,0,4013.0,40.0,3552.0,30.0,184313.0,250.1000000000001,5.425553270794789,18,1,0,30.7689907,-86.9824288,"(30.7689907, -86.9824288)"
Florida,Washington,2,0,0,0,0,2,3,0,3,0,0,0,877.0,14.0,676.0,15.0,25473.0,789.0999999999998,-3.9257252777450637,8,0,0,30.548737,-85.684578,"(30.548737, -85.684578)"
Florida,Miami-Dade,12,1,2,2,0,17,15,1,18,1,0,0,135129.0,1909.0,124758.0,1724.0,2716940.0,381.70000000000067,6.809130860453304,54,4,-1,25.5516034,-80.6326916,"(25.5516034, -80.6326916)"
Florida,Collier,4,8,4,1,0,17,13,1,8,3,0,0,10487.0,143.0,9897.0,129.0,384902.0,153.29999999999973,3.637289491870658,50,4,-1,26.069985,-81.42789839999999,"(26.069985, -81.42789839999999)"
Florida,Broward,3,0,2,0,0,5,7,0,3,0,0,0,63605.0,856.0,58953.0,765.0,1952778.0,238.29999999999973,4.660027919200237,17,1,0,26.190096,-80.365865,"(26.190096, -80.365865)"
Florida,Palm Beach,7,3,4,1,0,15,22,0,12,0,0,1,37639.0,940.0,34927.0,861.0,1496770.0,181.19999999999985,5.278032028969046,61,4,-1,26.6514503,-80.2767327,"(26.6514503, -80.2767327)"
Florida,Glades,1,1,1,0,0,3,11,1,4,0,0,0,406.0,3.0,392.0,3.0,13811.0,101.39999999999964,0.0,18,1,0,26.984415,-81.0754657,"(26.984415, -81.0754657)"
Florida,Highlands,2,1,0,0,0,3,5,1,10,0,0,0,1474.0,37.0,1296.0,30.0,106221.0,167.60000000000014,6.590033985746698,18,1,0,27.3400286,-81.34002679999999,"(27.3400286, -81.34002679999999)"
Florida,Hernando,4,0,0,0,0,4,9,0,1,0,0,0,2069.0,50.0,1802.0,37.0,193920.0,137.70000000000005,6.7037953795379535,14,1,0,28.5578826,-82.4752757,"(28.5578826, -82.4752757)"
Florida,Sumter,2,0,0,0,0,2,4,0,6,0,0,0,1344.0,42.0,1163.0,38.0,132420.0,136.70000000000005,3.0206917384080954,12,1,0,28.6747526,-82.08429009999999,"(28.6747526, -82.08429009999999)"
Florida,Volusia,5,0,0,0,0,6,11,1,9,1,2,0,8040.0,140.0,7288.0,118.0,553284.0,135.89999999999986,3.9762581242183037,25,1,0,29.0279842,-81.0754657,"(29.0279842, -81.0754657)"
Florida,Bradford,1,0,0,0,0,1,1,0,0,0,0,0,519.0,4.0,341.0,4.0,28201.0,631.2,0.0,2,0,0,29.97238179999999,-82.1713632,"(29.97238179999999, -82.1713632)"
Florida,Escambia,0,2,0,0,0,3,6,0,4,0,0,0,9807.0,131.0,8262.0,101.0,318316.0,485.40000000000015,9.42459694140414,12,1,0,30.6389408,-87.3413599,"(30.6389408, -87.3413599)"
Florida,Hendry,0,1,1,0,0,2,15,0,5,0,0,0,1805.0,38.0,1691.0,37.0,42022.0,271.29999999999967,2.3797058683546712,22,1,0,26.6105319,-81.0754657,"(26.6105319, -81.0754657)"
Florida,Charlotte,3,1,0,1,0,5,8,0,2,0,0,0,2281.0,94.0,2076.0,89.0,188910.0,108.59999999999992,2.6467630088401886,15,1,0,26.8946009,-81.909826,"(26.8946009, -81.909826)"
Florida,Orange,4,0,0,0,0,4,5,0,1,1,1,0,32041.0,314.0,30139.0,240.0,1393452.0,136.5,5.310552498399658,10,1,0,28.4844995,-81.2518833,"(28.4844995, -81.2518833)"
Florida,Leon,1,0,0,0,0,1,6,0,3,0,0,0,5115.0,26.0,4488.0,15.0,293582.0,213.59999999999994,3.7468237153503963,10,1,0,30.4906177,-84.1857115,"(30.4906177, -84.1857115)"
Florida,Walton,2,1,0,0,0,3,10,3,6,0,0,0,1428.0,16.0,1286.0,14.0,74071.0,191.70000000000005,2.7001120546502677,19,1,0,30.56401989999999,-86.17517590000001,"(30.56401989999999, -86.17517590000001)"
Florida,Indian River,1,1,0,0,0,3,3,0,5,0,0,0,2555.0,57.0,2369.0,50.0,159923.0,116.29999999999997,4.377106482494701,10,1,0,27.6947732,-80.54384499999999,"(27.6947732, -80.54384499999999)"
Florida,Pasco,7,1,0,0,0,8,11,0,4,1,0,0,7172.0,131.0,6636.0,101.0,553947.0,96.79999999999997,5.415680561497761,23,1,0,28.3232418,-82.4319405,"(28.3232418, -82.4319405)"
Florida,Franklin,2,1,0,0,0,3,6,0,0,0,0,0,433.0,2.0,189.0,2.0,12125.0,2012.3,0.0,9,2,1,29.7817695,-84.8567932,"(29.7817695, -84.8567932)"
Florida,Bay,3,1,1,1,0,7,9,1,1,1,0,0,4523.0,52.0,3921.0,37.0,174705.0,344.5,8.585901948999743,16,1,0,30.1805306,-85.684578,"(30.1805306, -85.684578)"
Florida,Okaloosa,3,3,2,0,0,9,6,2,6,0,0,0,3586.0,45.0,3105.0,34.0,210738.0,228.19999999999985,5.219751539826704,22,1,0,30.57734009999999,-86.6611083,"(30.57734009999999, -86.6611083)"
Florida,Gulf,4,1,1,0,0,7,2,0,1,0,0,0,685.0,2.0,415.0,2.0,13639.0,1979.7,0.0,9,2,1,29.8001623,-85.35496499999999,"(29.8001623, -85.35496499999999)"
Florida,Martin,2,3,2,0,0,7,11,0,3,0,0,1,3852.0,99.0,3658.0,80.0,161000.0,120.5,11.801242236024844,23,1,0,27.0804935,-80.4103957,"(27.0804935, -80.4103957)"
Florida,Monroe,3,1,0,2,0,6,13,0,6,0,0,0,1548.0,13.0,1389.0,13.0,74228.0,214.20000000000005,0.0,27,1,0,24.5557001,-81.78259849999999,"(24.5557001, -81.78259849999999)"
Florida,Dixie,1,0,0,0,0,1,11,0,1,0,0,0,562.0,4.0,284.0,4.0,16826.0,1652.1999999999996,0.0,13,2,1,29.5207227,-83.1649001,"(29.5207227, -83.1649001)"
Florida,Gilchrist,1,0,1,0,0,2,4,0,0,0,0,0,369.0,6.0,334.0,3.0,18582.0,188.39999999999984,16.144656118824667,6,0,0,29.6871128,-82.82097399999999,"(29.6871128, -82.82097399999999)"
Florida,Clay,2,0,0,0,0,2,6,0,3,1,0,0,3327.0,52.0,2984.0,49.0,219252.0,156.4000000000001,1.368288544688304,11,1,0,29.9943564,-81.77870209999999,"(29.9943564, -81.77870209999999)"
Florida,Flagler,4,0,0,0,0,4,9,1,3,0,1,0,1095.0,13.0,961.0,13.0,115081.0,116.39999999999998,0.0,16,1,0,29.4086072,-81.2518833,"(29.4086072, -81.2518833)"
Florida,Gadsden,1,1,0,0,0,2,7,1,6,0,0,0,1927.0,21.0,1599.0,21.0,45660.0,718.3000000000003,0.0,15,1,0,30.5562947,-84.6479124,"(30.5562947, -84.6479124)"
Florida,St. Lucie,2,4,0,0,0,6,6,0,2,0,0,0,5920.0,180.0,5329.0,130.0,328297.0,180.0,15.230111758560085,14,1,0,27.3225563,-80.54384499999999,"(27.3225563, -80.54384499999999)"
Florida,Lake,6,0,0,0,0,5,12,0,8,0,1,0,5229.0,68.0,4769.0,52.0,367118.0,125.29999999999997,4.358271727346521,26,1,0,28.702847,-81.77870209999999,"(28.702847, -81.77870209999999)"
Florida,Marion,8,0,0,0,0,8,13,1,11,2,0,0,6668.0,102.0,5434.0,76.0,365579.0,337.5999999999999,7.1120058865525655,32,4,0,29.2787765,-82.12783999999999,"(29.2787765, -82.12783999999999)"
Florida,Nassau,0,0,0,0,0,0,8,0,0,0,0,0,1253.0,11.0,1138.0,11.0,88625.0,129.70000000000005,0.0,8,1,0,30.5927334,-81.8224362,"(30.5927334, -81.8224362)"
Florida,Lafayette,0,0,0,0,0,0,8,0,2,0,0,0,189.0,2.0,113.0,1.0,8422.0,902.4,11.873664212776063,10,0,0,30.0299573,-83.2077645,"(30.0299573, -83.2077645)"
Florida,Columbia,0,0,0,0,0,0,4,0,3,0,0,0,2917.0,16.0,2637.0,13.0,71686.0,390.59999999999985,4.184917557124125,7,0,0,30.1812696,-82.605118,"(30.1812696, -82.605118)"
Florida,Hamilton,0,0,0,0,0,1,4,0,5,0,1,0,623.0,4.0,592.0,3.0,14428.0,214.8999999999996,6.930967563071805,9,1,0,30.47559579999999,-82.95015579999999,"(30.47559579999999, -82.95015579999999)"
Florida,Seminole,0,0,0,0,0,0,3,0,1,0,0,0,7219.0,130.0,6760.0,89.0,471826.0,97.29999999999997,8.689644063701449,4,3,0,28.7131688,-81.20781640000001,"(28.7131688, -81.20781640000001)"
Florida,Madison,1,0,0,0,0,1,5,0,7,0,0,0,710.0,8.0,661.0,8.0,18493.0,265.0,0.0,13,1,0,30.4586334,-83.5070203,"(30.4586334, -83.5070203)"
Florida,Jackson,0,0,0,0,0,2,5,1,2,2,0,0,1936.0,41.0,1643.0,33.0,46414.0,631.2999999999997,17.236178739173525,7,0,0,30.7150882,-85.1894045,"(30.7150882, -85.1894045)"
Florida,Liberty,3,1,0,0,0,4,2,0,2,0,0,0,407.0,7.0,418.0,2.0,8354.0,-131.70000000000073,59.85156811108451,8,3,0,30.1507777,-84.8567932,"(30.1507777, -84.8567932)"
Florida,Putnam,1,0,0,0,0,1,9,0,5,1,0,0,1539.0,27.0,1397.0,20.0,74521.0,190.59999999999994,9.393325371371828,15,1,0,29.6265157,-81.77870209999999,"(29.6265157, -81.77870209999999)"
Florida,Lee,0,2,0,0,0,2,9,0,1,0,0,0,16717.0,351.0,15873.0,312.0,770577.0,109.5,5.0611424945203405,12,1,0,26.6630286,-81.9534815,"(26.6630286, -81.9534815)"
Florida,Sarasota,0,0,0,0,0,0,1,0,3,0,0,0,6314.0,162.0,5854.0,128.0,433742.0,106.0,7.838761291274537,4,3,0,27.1995986,-82.34518899999999,"(27.1995986, -82.34518899999999)"
Florida,Citrus,1,0,0,0,0,2,4,0,4,1,0,0,1594.0,37.0,1322.0,34.0,149657.0,181.69999999999996,2.004583814990278,9,1,0,28.8848842,-82.5185837,"(28.8848842, -82.5185837)"
Florida,Suwannee,1,0,0,0,0,1,7,0,2,0,0,0,1507.0,44.0,1203.0,37.0,44417.0,684.4000000000002,15.759731634284169,10,0,0,30.24850959999999,-82.99316069999999,"(30.24850959999999, -82.99316069999999)"
Florida,Holmes,2,0,0,0,0,3,3,0,3,0,0,0,509.0,3.0,457.0,2.0,19617.0,265.0999999999999,5.09761941173472,8,1,0,30.8740806,-85.80766,"(30.8740806, -85.80766)"
Florida,Duval,1,0,0,0,0,1,10,0,2,0,1,0,23741.0,198.0,22034.0,162.0,957755.0,178.20000000000027,3.758790087235253,13,1,0,30.3500511,-81.6035062,"(30.3500511, -81.6035062)"
Florida,Wakulla,3,0,0,0,0,3,10,0,2,0,0,0,726.0,5.0,627.0,4.0,33739.0,293.4000000000001,2.9639289842615373,15,1,0,30.1301689,-84.3542049,"(30.1301689, -84.3542049)"
Florida,Taylor,1,1,0,0,0,2,10,0,2,0,1,0,981.0,5.0,551.0,4.0,21569.0,1993.6,4.63628355510223,14,2,1,30.0993767,-83.67739279999999,"(30.0993767, -83.67739279999999)"
Florida,Manatee,1,0,0,0,0,1,5,0,3,0,0,0,9395.0,234.0,8887.0,187.0,403253.0,126.0,11.655213972369705,9,1,0,27.4799195,-82.34518899999999,"(27.4799195, -82.34518899999999)"
Florida,Hardee,4,1,0,0,0,5,3,0,3,0,0,0,986.0,7.0,857.0,7.0,26937.0,478.90000000000015,0.0,11,1,0,27.4501733,-81.8224362,"(27.4501733, -81.8224362)"
Florida,St. Johns,0,0,0,0,0,0,2,0,1,0,1,0,3738.0,36.0,3422.0,30.0,264672.0,119.39999999999986,2.2669568371418207,3,3,0,29.9719419,-81.42789839999999,"(29.9719419, -81.42789839999999)"
Georgia,Seminole,2,0,1,0,0,3,1,0,1,0,0,0,212.0,4.0,162.0,2.0,8090.0,618.0,24.721878862793574,5,0,0,30.9331429,-84.8984775,"(30.9331429, -84.8984775)"
Georgia,Baker,1,0,0,0,0,1,4,0,2,0,0,0,65.0,3.0,62.0,3.0,3038.0,98.79999999999997,0.0,7,1,0,31.2816037,-84.4802606,"(31.2816037, -84.4802606)"
Georgia,Worth,1,0,0,0,0,1,5,1,3,0,0,0,450.0,23.0,429.0,23.0,20247.0,103.79999999999971,0.0,9,1,0,31.5282489,-83.8897057,"(31.5282489, -83.8897057)"
Georgia,Wilcox,0,0,0,0,0,1,3,0,4,0,0,0,186.0,19.0,169.0,18.0,8635.0,196.79999999999995,11.580775911986104,7,1,0,31.9611759,-83.46435509999999,"(31.9611759, -83.46435509999999)"
